fx,fy,fz,mx,my,mz,s0,s1,s2,s3,time,fx_pred,fy_pred,fz_pred
0.4046667287907244,-2.3784854552088603,0.24435369127303552,0.38439590330379236,0.06874168499983652,0.000267226285716321,1.8613065938513904,16.432122126607233,5.221709153035495,-6.4006595637300325,29.650117829,0.514263391494751,-2.63865327835083,0.0016369670629501343
0.40902238996867357,-2.3784854552088603,0.2354166050012516,0.3848333346656667,0.06925423704361919,0.000252350685078076,1.867255010471043,16.47616874076583,5.221709153035495,-6.426639851694799,29.659651547,0.5874128937721252,-2.5944855213165283,-0.07235708832740784
0.4125069189110331,-2.383647464899612,0.22446787897698783,0.3851947689860703,0.06979092152905089,0.00023554995770888598,1.8720137437667692,16.517874141612936,5.222872160924734,-6.449806986821138,29.670170736,0.5892884135246277,-2.597338914871216,-0.07762068510055542
0.4152945420649212,-2.4018272809417205,0.20811078414390494,0.3855068949042013,0.0704735548182073,0.00021230888209634868,1.8758207304033534,16.55447251705074,5.2238427781433545,-6.473106504431272,29.679686214,0.5907154679298401,-2.5993714332580566,-0.08183915913105011
0.41752464058803174,-2.424350328444614,0.1912260512706041,0.3857680848696101,0.07114630429993796,0.00018881577474771927,1.8831117800741606,16.599921491201563,5.22616975801351,-6.491746118519378,29.689138618,0.5933505892753601,-2.6039645671844482,-0.08852546662092209
0.41930871940652015,-2.4477500423473213,0.1746713708984764,0.386791023141913,0.07180711538966797,0.00017002128886881018,1.893190080172346,16.65568499908292,5.230862771751034,-6.506657809789865,29.69964477,0.5971404910087585,-2.611344575881958,-0.09739981591701508
0.42073598246131105,-2.4772323652702717,0.15533383845380122,0.38923734635970675,0.0725809872701429,0.0001549857001656857,1.9033754504316567,16.713232024428464,5.23837979016719,-6.523352972315314,29.710184089,0.6009109616279602,-2.6195321083068848,-0.10575225204229355
0.4218777929051436,-2.506199499509025,0.1368169184245751,0.3920083912339175,0.07332269627886831,0.00014295722920318332,1.913052936951925,16.765737754225135,5.2462549887962435,-6.543857816599264,29.719728955,0.6040598154067993,-2.6266417503356934,-0.11268248409032822
0.4218777929051436,-2.5293732069000274,0.12200338240119457,0.3942252271332861,0.07408283645806382,9.953414849717124e-05,1.9176178375689164,16.807742338062475,5.252555147699485,-6.567410406290011,29.729373413,0.6058072447776794,-2.630887031555176,-0.11665534228086472
0.4218777929051436,-2.547912172812829,0.11015255358249121,0.395998695852781,0.07502449454585061,-2.8049239396421566e-06,1.9192657358553307,16.847814114652586,5.257595274822077,-6.5854437182898105,29.739790196,0.6074410080909729,-2.634789228439331,-0.1203942596912384
0.4218777929051436,-2.562743345543071,0.10067189052752745,0.3974174708283769,0.0759445939882952,-0.00011847648582509474,1.9237611430836867,16.896041809725254,5.257595274822077,-6.593368661428299,29.749378136,0.6105285286903381,-2.639801263809204,-0.12825073301792145
0.4218777929051436,-2.5746082837272635,0.09308736008355645,0.39855249080885363,0.07707421236452287,-0.0002293645153436802,1.9299550309415048,16.95079423958397,5.257595274822077,-6.594177421181099,29.759856029,0.6146184802055359,-2.6466927528381348,-0.13827165961265564
0.4197895415928139,-2.5843889907631343,0.08701973572837929,0.399460506793235,0.07876498471004897,-0.0003547764989789981,1.9345492280376568,17.004298347751295,5.257595274822077,-6.598296222887918,29.769424543,0.6182556748390198,-2.652750015258789,-0.14733614027500153
0.4141584854820781,-2.5927910693688663,0.08216563624423756,0.40018691958074015,0.08051114140874184,-0.0004734568658974758,1.9367514992759869,17.050335689045273,5.257595274822077,-6.607931218764164,29.779889103,0.6208346486091614,-2.656890392303467,-0.15404726564884186
0.4086948852000134,-2.5998014887419707,0.0794507030619549,0.4002112541572349,0.08190806676769613,-0.0005842008606460891,1.938585498904677,17.087165562080454,5.255324169669256,-6.618669128021929,29.789296897,0.6782159805297852,-2.6344680786132812,-0.2221929430961609
0.40432400497436216,-2.6054098242404553,0.07844710292115664,0.4002112541572349,0.08304943688300762,-0.0007043954588726586,1.9436485152269847,17.116629460508598,5.245982070694727,-6.6272594554281445,29.799837531,0.6801186203956604,-2.6344730854034424,-0.22920209169387817
0.39686684573296915,-2.6082133041357007,0.07764422280851768,0.4002112541572349,0.08401019263155293,-0.0008163508386677537,1.9522331191984443,17.116629460508598,5.237286383513723,-6.634131717353118,29.809327601,0.6806633472442627,-2.6323180198669434,-0.2326088547706604
0.3869406632789829,-2.6082133041357007,0.07700191871840723,0.4002112541572349,0.08480262705853725,-0.000910515130964365,1.9612235325563818,17.116629460508598,5.230329833768921,-6.637246622138565,29.820018789,0.6814746856689453,-2.63118314743042,-0.23613415658473969
0.3784266887634402,-2.6082133041357007,0.07648807544631886,0.4002112541572349,0.08543657460012469,-0.000990446553262192,1.9653771262312354,17.116629460508598,5.224764593973079,-6.637246622138565,29.829552618,0.681941568851471,-2.630159378051758,-0.23843985795974731
0.3704694520462981,-2.6082133041357007,0.07490865442361816,0.39939732900205815,0.08594373263339465,-0.0010543916911004564,1.966885530418782,17.116629460508598,5.220312402136402,-6.637246622138565,29.83996279,0.6821164488792419,-2.6290855407714844,-0.2398190200328827
0.36353063412023,-2.6082133041357007,0.07247677120042795,0.3984137302820371,0.08634945906001062,-0.001105547801371079,1.966885530418782,17.10546009033519,5.205462826388651,-6.637246622138565,29.849388139,0.6814475655555725,-2.6236343383789062,-0.24140578508377075
0.357979579779375,-2.5976712967420816,0.06988639004912223,0.3975151284399876,0.08667404020130338,-0.001146472689587577,1.966885530418782,17.060949991835173,5.182295343512042,-6.637246622138565,29.859897032,0.6786949038505554,-2.612271547317505,-0.23969648778438568
0.3535387363066915,-2.578136088020912,0.06652433598256913,0.3967403855333317,0.0869337051143376,-0.0011746126117002237,1.966885530418782,17.02450779958981,5.163761357210749,-6.636425402187893,29.869466545999998,0.6764773726463318,-2.6031417846679688,-0.2382831573486328
0.3505590900808988,-2.5625079210439754,0.0631898181565731,0.3961205912080069,0.08697613437664978,-0.001185642416014307,1.966885530418782,16.995354045793523,5.13012113103903,-6.626236807209238,29.879992513,0.6752951145172119,-2.5914206504821777,-0.24240142107009888
0.34874840165261833,-2.5441053681505625,0.06050904319021022,0.39528110298904384,0.08697613437664978,-0.001185642416014307,1.9651135624243379,16.96879698799637,5.073108090692567,-6.6142503607417495,29.889442324,0.6741915941238403,-2.5727953910827637,-0.25199437141418457
0.3467268223576401,-2.517583287212105,0.05835126251155387,0.3939222068964668,0.08697613437664978,-0.001185642416014307,1.9615732578480074,16.918444848917606,5.0086846212847105,-6.609427013076818,29.899878941,0.670892596244812,-2.547903060913086,-0.2584099769592285
0.34453653036930376,-2.490465603149474,0.0566250379686295,0.3924914372637019,0.08697613437664978,-0.001185642416014307,1.953836532210648,16.826418261492726,4.930807593775464,-6.60556833494487,29.909353918,0.6642866134643555,-2.5131144523620605,-0.2602148950099945
0.34231370192690136,-2.450033270508735,0.05258206721490488,0.39112584879176104,0.08697613437664978,-0.001185642416014307,1.9455244215199978,16.72692455347189,4.849692934637378,-6.590566868666663,29.919827497,0.6854886412620544,-2.4753684997558594,-0.2943589687347412
